,Actors,Awards,BoxOffice,Country,DVD,Director,Episode,Error,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Season,Title,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,seriesID,totalSeasons
285,"Alice Lowe, Dan Renton Skinner, Jo Hartley, Tom Davis",2 wins & 10 nominations.,N/A,UK,N/A,Alice Lowe,,,"Comedy, Drama, Fantasy, Horror, Thriller",English,71,"Widow Ruth is seven months pregnant when, believing herself to be guided by her unborn baby, she embarks on a homicidal rampage, dispatching anyone who stands in her way.",https://m.media-amazon.com/images/M/MV5BMzA3MjQ0NTc2OF5BMl5BanBnXkFtZTgwNjAyNzU3MTI@._V1_SX300.jpg,Western Edge Pictures,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",24 Mar 2017,True,88 min,,Prevenge,movie,N/A,Alice Lowe,2016,tt5154288,5.9,"5,420",,
286,"Alex Murphy, Chris Walley, Hilary Rose, Dominic MacHale",11 wins & 9 nominations.,"$384,882",Ireland,N/A,Peter Foott,,,"Adventure, Comedy, Crime, Drama",English,N/A,Two teenage boys cycle 160km on stolen bikes pursued by police to find a missing bale of cocaine worth 7 million euro. Set around the real event of Ireland's biggest cocaine seizure in 2007 of 440 million euro.,https://m.media-amazon.com/images/M/MV5BNTAwMmU3NzQtNzE3MC00YTAyLTljMWEtOGI2NGQ1MDIwMjgzXkEyXkFqcGdeQXVyMzY3MDMwNQ@@._V1_SX300.jpg,Vico Films,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",16 Sep 2016,True,83 min,,The Young Offenders,movie,N/A,Peter Foott,2016,tt4714568,7.1,"8,392",,
287,"Mike Epps, Gary Owen, Zulay Henao, Bresha Webb",N/A,N/A,USA,02 Aug 2016,Deon Taylor,,,"Comedy, Horror",English,26,"As Carl Black gets the opportunity to move his family out of Chicago in hope of a better life, their arrival in Beverly Hills is timed with that city's annual purge, where all crime is legal for twelve hours.",https://m.media-amazon.com/images/M/MV5BMzAxNDY3ODk3MF5BMl5BanBnXkFtZTgwMjYwNDA5NzE@._V1_SX300.jpg,Hidden Empire Film Group,R,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",01 Apr 2016,True,94 min,,Meet the Blacks,movie,http://meettheblacksmovie.com,"Nicole DeMasi, Deon Taylor",2016,tt4191580,5.9,"34,340",,
288,"Mamrie Hart, Adam Lustick, Joselyn Hughes, Grace Helbig",1 win & 2 nominations.,N/A,USA,N/A,Andrew Bush,,,Comedy,English,N/A,"When the party is on, it is off the hook! Kate has only a few days to turn her life around before she turns Dirty 30, but with three besties and zero rules, anything is possible!",https://m.media-amazon.com/images/M/MV5BNzA0OTk5MDY5OF5BMl5BanBnXkFtZTgwMjMwOTgyOTE@._V1_SX300.jpg,Michael Goldfine Productions,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]",23 Sep 2016,True,86 min,,Dirty 30,movie,http://dirtythirtymovie.com/,"Mamrie Hart, Molly Prather (screenplay by)",2016,tt5521550,5.5,"2,396",,
289,"Emma Suárez, Adriana Ugarte, Daniel Grao, Inma Cuesta",Nominated for 1 BAFTA Film Award. Another 13 wins & 56 nominations.,"$1,489,848",Spain,21 Mar 2017,Pedro Almodóvar,,,"Drama, Mystery, Romance",Spanish,73,"After a casual encounter, a brokenhearted woman decides to confront her life and the most important events about her stranded daughter.",https://m.media-amazon.com/images/M/MV5BZjI3ZTdmNjMtMTI5My00M2EyLTg5YmItMDAwODU4ZWYyYjFhXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,El Deseo,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",21 Dec 2016,True,99 min,,Julieta,movie,http://sonyclassics.com/julieta/,"Pedro Almodóvar, Alice Munro (basado en ""Destino"",  ""Pronto"" y ""Silencio"" de)",2016,tt4326444,7.1,"23,864",,
290,"Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott",Nominated for 1 BAFTA Film Award. Another 2 nominations.,"$4,060,197","UK, USA",03 Jan 2017,Mick Jackson,,,"Biography, Drama","English, German, Hebrew",63,"Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",https://m.media-amazon.com/images/M/MV5BMjMzODExNDEzMl5BMl5BanBnXkFtZTgwMDg3NjIyOTE@._V1_SX300.jpg,Participant Media,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",21 Oct 2016,True,109 min,,Denial,movie,http://www.bleeckerstreetmedia.com/denial,"Deborah Lipstadt (based on the book ""History on Trial: My Day in Court with a Holocaust Denier"" by), David Hare (screenplay by)",2016,tt4645330,6.7,"16,063",,
291,"Hiroki Hasegawa, Yutaka Takenouchi, Satomi Ishihara, Ren Osugi",13 wins & 9 nominations.,"$1,908,028",Japan,01 Aug 2017,"Hideaki Anno, Shinji Higuchi(co-director)",,,"Action, Adventure, Drama, Horror, Sci-Fi","Japanese, Japanese Sign Language, English, German",67,Japan is plunged into chaos upon the appearance of a giant monster.,https://m.media-amazon.com/images/M/MV5BODQ4ZmIzNWMtY2NiYi00MmM1LWFjMGQtMDE0Nzc1NzhjNjEyXkEyXkFqcGdeQXVyNDUwNzM4MzQ@._V1_SX300.jpg,Toho Company,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",29 Jul 2016,True,120 min,,Shin Godzilla,movie,http://www.funimationfilms.com/movie/shingodzilla/,"Hideaki Anno, Sean Whitley (english version)",2016,tt4262980,6.7,"16,864",,
292,"Richard Gere, Lior Ashkenazi, Michael Sheen, Steve Buscemi",1 win & 1 nomination.,"$3,814,868","Israel, USA",11 Jul 2017,Joseph Cedar,,,"Drama, Thriller","English, Hebrew",75,"Norman Oppenheimer is a small time operator who befriends a young politician at a low point in his life. Three years later, when the politician becomes an influential world leader, Norman's life dramatically changes for better and worse.",https://m.media-amazon.com/images/M/MV5BNDU2ODc3Njk4OV5BMl5BanBnXkFtZTgwNDM0MjA0MTI@._V1_SX300.jpg,Sony Pictures Classics,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",14 Apr 2017,True,118 min,,Norman,movie,http://www.normanthemovie.com/,Joseph Cedar,2016,tt4191702,6.1,"4,859",,
293,"Jason Bateman, Olivia Munn, T.J. Miller, Jennifer Aniston",1 win & 1 nomination.,"$54,730,514","USA, India",04 Apr 2017,"Josh Gordon, Will Speck",,,Comedy,"English, Russian",42,"When his uptight CEO sister threatens to shut down his branch, the branch manager throws an epic Christmas party in order to land a big client and save the day, but the party gets way out of hand...",https://m.media-amazon.com/images/M/MV5BNTI2MDE5MjQ3MV5BMl5BanBnXkFtZTgwNjA0MTUzMDI@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",09 Dec 2016,True,105 min,,Office Christmas Party,movie,N/A,"Jon Lucas (story by), Scott Moore (story by), Timothy Dowling (story by), Justin Malen (screenplay by), Laura Solon (screenplay by), Dan Mazer (screenplay by)",2016,tt1711525,5.8,"58,352",,
294,"Grace Helbig, Hannah Hart, Christopher Coutts, Clayton Chitty",3 nominations.,,USA,,N/A,,,Comedy,English,N/A,A reboot of the 1976 TV series with two of the most popular YouTube stars of today.,https://m.media-amazon.com/images/M/MV5BMjI3MDg2NzQ4Ml5BMl5BanBnXkFtZTgwMjk2Nzg1NjE@._V1_SX300.jpg,,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",07 Jun 2016,True,N/A,,Electra Woman and Dyna Girl,series,,N/A,2016–,tt4644822,5.4,815,,1
295,"Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas",2 wins & 6 nominations.,"$34,904,885","USA, China, Japan",17 Jan 2017,Mike Flanagan,,,"Drama, Horror, Mystery, Thriller","English, Ukrainian",65,"In 1967 Los Angeles, a widowed mother and her daughters add a new stunt to bolster their seance scam business by inviting an evil presence into their home, not realizing how dangerous it is.",https://m.media-amazon.com/images/M/MV5BMTk4NTcxNTQ5NF5BMl5BanBnXkFtZTgwNTk5OTU4OTE@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",21 Oct 2016,True,99 min,,Ouija: Origin of Evil,movie,http://ouijamovie.com/,"Mike Flanagan, Jeff Howard, Juliet Snowden (based on characters created by), Stiles White (based on characters created by)",2016,tt4361050,6.1,"46,221",,
296,"Brian Cox, Emile Hirsch, Ophelia Lovibond, Michael McElhatton",7 wins & 9 nominations.,N/A,UK,27 Jun 2017,André Øvredal,,,"Horror, Mystery, Thriller",English,65,"A father and son, both coroners, are pulled into a complex mystery while attempting to identify the body of a young woman, who was apparently harboring dark secrets.",https://m.media-amazon.com/images/M/MV5BMjA2MTEzMzkzM15BMl5BanBnXkFtZTgwMjM2MTM5MDI@._V1_SX300.jpg,IFC Films,R,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",21 Dec 2016,True,86 min,,The Autopsy of Jane Doe,movie,http://www.ifcfilms.com/films/the-autopsy-of-jane-doe,"Ian Goldberg, Richard Naing",2016,tt3289956,6.8,"72,650",,
297,"Rosalie Thomass, Kaori Momoi, Nami Kamata, Kurumi Aizawa",5 wins & 3 nominations.,N/A,Germany,N/A,Doris Dörrie,,,Drama,"English, German, Japanese",N/A,A young German woman bonds with an elderly Japanese woman while touring the Fukushima region of Japan in the aftermath of the 2011 earthquake.,https://images-na.ssl-images-amazon.com/images/M/MV5BN2JlYjgxYmItNzJlZS00ODgxLTllNDUtMDI3OTZjOTViOTAyXkEyXkFqcGdeQXVyMzcyNDM3ODM@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",10 Mar 2016,True,108 min,,Grüße aus Fukushima,movie,N/A,Doris Dörrie (screenplay),2016,tt4667788,6.8,417,,
298,"Zach Galifianakis, Kristen Wiig, Owen Wilson, Ross Kimball",1 nomination.,"$17,356,894",USA,31 Jan 2017,Jared Hess,,,"Action, Comedy, Crime","English, Spanish",47,A guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history. Based on the October 1997 Loomis Fargo robbery.,https://m.media-amazon.com/images/M/MV5BMTYzMTY5Mzg1Ml5BMl5BanBnXkFtZTgwNTUzODUwNjE@._V1_SX300.jpg,Relativity Media,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",30 Sep 2016,True,95 min,,Masterminds,movie,https://www.facebook.com/MastermindsMovie,"Chris Bowman (screenplay), Hubbel Palmer (screenplay), Emily Spivey (screenplay), Emily Spivey (story), Chris Bowman (story), Hubbel Palmer (story)",2016,tt2461150,5.8,"44,084",,
299,"Caroline Barry, Christopher Lambert, Kelly LeBrock, Julia Chantrey",N/A,N/A,USA,N/A,Timothy Hines,,,Drama,English,N/A,"In 1887, at age 23, reporter Nellie Bly, working for Joseph Pulitzer, feigns mental illness to go undercover in notorious Blackwell's Island a woman's insane asylum to expose corruption, abuse and murder.",https://images-na.ssl-images-amazon.com/images/M/MV5BOTI3MDU4ODc2OF5BMl5BanBnXkFtZTgwNzYwMjY1NjE@._V1_SX300.jpg,N/A,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",11 Nov 2015,True,111 min,,10 Days in a Madhouse,movie,N/A,Timothy Hines,2015,tt3453052,7.1,758,,
300,"Johnny Depp, Mia Wasikowska, Helena Bonham Carter, Anne Hathaway",2 wins & 18 nominations.,"$77,037,635","USA, UK",18 Oct 2016,James Bobin,,,"Adventure, Family, Fantasy",English,34,Alice returns to the whimsical world of Wonderland and travels back in time to help the Mad Hatter.,https://m.media-amazon.com/images/M/MV5BMTc2NjExMTIyN15BMl5BanBnXkFtZTgwMjg0OTIwODE@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",27 May 2016,True,113 min,,Alice Through the Looking Glass,movie,http://movies.disney.com/alice-through-the-looking-glass,"Linda Woolverton (screenplay), Lewis Carroll (books)",2016,tt2567026,6.2,"78,230",,
301,"Dakota Johnson, Rebel Wilson, Leslie Mann, Damon Wayans Jr.",3 nominations.,N/A,USA,24 May 2016,Christian Ditter,,,"Comedy, Drama, Romance",English,51,A group of young adults navigate love and relationships in New York City.,https://m.media-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_SX300.jpg,Warner Bros. Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",12 Feb 2016,True,110 min,,How to Be Single,movie,http://howtobesinglemovie.com/,"Abby Kohn (screenplay), Marc Silverstein (screenplay), Dana Fox (screenplay), Abby Kohn (screen story), Marc Silverstein (screen story), Liz Tuccillo (book)",2016,tt1292566,6.1,"73,291",,
302,"Ruth Negga, Joel Edgerton, Will Dalton, Dean Mumford",Nominated for 1 Oscar. Another 24 wins & 83 nominations.,"$7,696,098","UK, USA",07 Feb 2017,Jeff Nichols,,,"Biography, Drama, Romance",English,79,"The story of Richard and Mildred Loving, a couple whose arrest for interracial marriage in 1960s Virginia began a legal battle that would end with the Supreme Court's historic 1967 decision.",https://m.media-amazon.com/images/M/MV5BMjE4NTI3NjIzOF5BMl5BanBnXkFtZTgwNjI0NTI5ODE@._V1_SX300.jpg,Big Beach Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",04 Nov 2016,True,123 min,,Loving,movie,http://www.LovingTheFilm.com,Jeff Nichols,2016,tt4669986,7.0,"27,628",,
303,"Adam West, Burt Ward, Julie Newmar, Jeff Bergman",2 nominations.,N/A,USA,01 Nov 2016,Rick Morales,,,"Animation, Action, Adventure, Comedy, Crime, Sci-Fi","English, German",N/A,Batman and Robin of the 1960s live action series are back in action to take down their fiendish foes united once more against them.,https://m.media-amazon.com/images/M/MV5BOTdlNjNhOGEtZTk2Yy00MjI5LTllOTMtODczMWFmNmNhZmVlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,Warner Bros. Animation,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",11 Oct 2016,True,78 min,,Batman: Return of the Caped Crusaders,movie,N/A,"Michael Jelenic (screenplay by), James Tucker (screenplay by), William Dozier (based on the 1966 Batman series created by), Lorenzo Semple Jr. (television series), Bob Kane (character created by: Batman), Bill Finger (character created by: Batman)",2016,tt5973626,6.9,"3,862",,
304,"Dwayne Johnson, Kevin Hart, Amy Ryan, Danielle Nicolet",2 wins & 8 nominations.,"$127,380,061","USA, China",27 Sep 2016,Rawson Marshall Thurber,,,"Action, Comedy, Crime",English,52,"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",https://m.media-amazon.com/images/M/MV5BMjA2NzEzNjIwNl5BMl5BanBnXkFtZTgwNzgwMTEzNzE@._V1_SX300.jpg,Warner Bros. Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",17 Jun 2016,True,107 min,,Central Intelligence,movie,http://www.centralintelligencemovie.com/,"Ike Barinholtz (screenplay), David Stassen (screenplay), Rawson Marshall Thurber (screenplay), Ike Barinholtz (story), David Stassen (story)",2016,tt1489889,6.3,"135,717",,
305,"Ellen DeGeneres, Albert Brooks, Ed O'Neill, Kaitlin Olson",Nominated for 1 BAFTA Film Award. Another 15 wins & 42 nominations.,"$486,292,984",USA,15 Nov 2016,"Andrew Stanton, Angus MacLane(co-director)",,,"Animation, Adventure, Comedy, Family","English, Indonesian",77,"The friendly but forgetful blue tang fish, Dory, begins a search for her long-lost parents, and everyone learns a few things about the real meaning of family along the way.",https://m.media-amazon.com/images/M/MV5BNzg4MjM2NDQ4MV5BMl5BanBnXkFtZTgwMzk3MTgyODE@._V1_SX300.jpg,Walt Disney Pictures/PIXAR,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",17 Jun 2016,True,97 min,,Finding Dory,movie,http://movies.disney.com/finding-dory,"Andrew Stanton (original story by), Andrew Stanton (screenplay by), Victoria Strouse (screenplay by), Bob Peterson (additional screenplay material by), Angus MacLane (additional story material by)",2016,tt2277860,7.3,"210,049",,
306,"Garance Marillier, Ella Rumpf, Rabah Nait Oufella, Laurent Lucas",16 wins & 37 nominations.,"$508,425","France, Belgium, Italy",05 Sep 2017,Julia Ducournau,,,"Drama, Horror",French,81,"An innocent teenager, studying to be a vet, develops a craving for human flesh.",https://m.media-amazon.com/images/M/MV5BMjc2YzM3OWUtYjdiYy00N2RiLWFiMjItYTljMmU2MGU0OGUwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,Petit Film,R,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",15 Mar 2017,True,99 min,,Raw,movie,N/A,"Julia Ducournau (dialogue), Julia Ducournau (screenplay)",2016,tt4954522,7.0,"48,490",,
307,"Elle Fanning, Karl Glusman, Jena Malone, Bella Heathcote",18 wins & 31 nominations.,N/A,"Denmark, France, USA, UK",27 Sep 2016,Nicolas Winding Refn,,,"Horror, Thriller",English,51,"An aspiring model, Jesse, is new to Los Angeles. However, her beauty and youth, which generate intense fascination and jealousy within the fashion industry, may prove themselves sinister.",https://m.media-amazon.com/images/M/MV5BNTAyOTkxNTQ3NV5BMl5BanBnXkFtZTgwMjQ1NzQxOTE@._V1_SX300.jpg,Space Rocket Nation,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",24 Jun 2016,True,117 min,,The Neon Demon,movie,http://theneondemon.com/,"Nicolas Winding Refn (story by), Nicolas Winding Refn (screenplay by), Mary Laws (screenplay by), Polly Stenham (screenplay by)",2016,tt1974419,6.2,"71,013",,
308,"Woody Harrelson, Liam Hemsworth, Alice Braga, Emory Cohen",1 win.,N/A,USA,24 Jun 2016,Kieran Darcy-Smith,,,"Drama, Western","English, Spanish",42,A Texas Ranger investigates a series of unexplained deaths in a town called Helena.,https://m.media-amazon.com/images/M/MV5BMjQwMTA2MDEyMl5BMl5BanBnXkFtZTgwNjU1MDY3ODE@._V1_SX300.jpg,Mandeville Films,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",24 Jun 2016,True,110 min,,The Duel,movie,N/A,Matt Cook,2016,tt2436682,5.8,"8,080",,
309,"Mark Rylance, Ruby Barnhill, Penelope Wilton, Jemaine Clement",4 wins & 20 nominations.,"$55,472,665","USA, India",29 Nov 2016,Steven Spielberg,,,"Adventure, Family, Fantasy",English,66,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",https://m.media-amazon.com/images/M/MV5BNjAzOTUzNTY3Ml5BMl5BanBnXkFtZTgwMjYwNzE5ODE@._V1_SX300.jpg,Walt Disney Pictures,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",01 Jul 2016,True,117 min,,The BFG,movie,http://movies.disney.com/the-bfg,"Melissa Mathison (screenplay by), Roald Dahl (based on the book by)",2016,tt3691740,6.4,"68,433",,
310,"Anne Hathaway, Jason Sudeikis, Austin Stowell, Tim Blake Nelson",3 wins & 4 nominations.,"$3,027,134","Canada, USA, Spain, South Korea",01 Aug 2017,Nacho Vigalondo,,,"Comedy, Drama, Fantasy, Sci-Fi, Thriller","English, Korean",70,"Gloria is an out-of-work party girl forced to leave her life in New York City and move back home. When reports surface that a giant creature is destroying Seoul, she gradually comes to the realization that she is somehow connected to this phenomenon.",https://m.media-amazon.com/images/M/MV5BMTY2NTExOTA2MF5BMl5BanBnXkFtZTgwNTMwMjE2MTI@._V1_SX300.jpg,NEON,R,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",21 Apr 2017,True,109 min,,Colossal,movie,N/A,Nacho Vigalondo,2016,tt4680182,6.2,"49,297",,
311,"Jodhi May, Lucy Boynton, Juliet Stevenson, Stanley Weber",N/A,N/A,UK,N/A,Polly Steele,,,N/A,English,N/A,N/A,N/A,N/A,N/A,[],N/A,True,N/A,,Let Me Go,movie,N/A,Polly Steele,2016,tt5153952,N/A,N/A,,
